,timestamp,photoIndex,V,geometry,pictureUrl
228750,1496845184.65,783.0,15.5981496963,POINT (-73.96841057500001 40.709880815),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_dc284_59384c23ef8bb.jpg
229064,1496845187.67,784.0,16.4151753636,POINT (-73.96842834 40.70992246500001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_76015_59384c25c9d56.jpg
229769,1496845194.68,785.0,22.3000250875,POINT (-73.96846148 40.710016205),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_1595b_59384c2cd20c6.jpg
229969,1496845196.66,786.0,73.8151162316,POINT (-73.96843777500001 40.710064325),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_6db72_59384c24c059b.jpg
230378,1496845200.66,787.0,41.3843353063,POINT (-73.968440665 40.710170415),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_89e2c_59384c2c9d3b0.jpg
230764,1496845203.66,788.0,44.2306085321,POINT (-73.96841889500001 40.7102793),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2c7cd_59384c2ed3c96.jpg
230902,1496845205.66,789.0,70.6750778134,POINT (-73.968400815 40.71034092),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_6340d_59384c2a66c46.jpg
231195,1496845208.65,790.0,80.7339217123,POINT (-73.968396545 40.7104294),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_b0541_59384c33247e9.jpg
231700,1496845213.65,791.0,69.9970708463,POINT (-73.96842688000001 40.710760025),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c757f_59384c335e769.jpg
231910,1496845215.66,792.0,51.2274088657,POINT (-73.968408865 40.71090421499999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c3dfc_59384c332ac72.jpg
232139,1496845217.65,793.0,53.1208220811,POINT (-73.968369865 40.71101711999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_99df0_59384c39ddea3.jpg
232314,1496845219.67,794.0,54.4422648371,POINT (-73.96833484499999 40.71112113999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2eb69_59384c38d998b.jpg
232519,1496845221.67,795.0,48.008757996,POINT (-73.96829464999999 40.71122405),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_a6f4d_59384c38d9a88.jpg
232717,1496845223.66,796.0,44.7721852734,POINT (-73.96824910999999 40.71132919),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_30e16_59384c39ce24a.jpg
232926,1496845225.68,797.0,38.9580368284,POINT (-73.96821385000001 40.71142951),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_8577c_59384c3ebf36f.jpg
233132,1496845227.67,798.0,79.0202877008,POINT (-73.96817679500001 40.711537135),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_eb842_59384c3df264c.jpg
233341,1496845229.68,799.0,121.317387915,POINT (-73.96812602999999 40.711624395),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_cac5c_59384c4034436.jpg
233645,1496845232.68,800.0,78.2477179387,POINT (-73.968062925 40.711765055),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c50a6_59384c400d9dd.jpg
233840,1496845234.66,801.0,65.6783146208,POINT (-73.96803187500001 40.711859245),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_93e15_59384c417ae20.jpg
234044,1496845236.65,802.0,73.9154878074,POINT (-73.96800203000001 40.711960885),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_a37e5_59384c47b9d90.jpg
234247,1496845238.66,803.0,55.2301635278,POINT (-73.967960965 40.71206207),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_f23bf_59384c46570ea.jpg
234463,1496845240.65,804.0,69.1963362673,POINT (-73.96792285000001 40.71216121499999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_29748_59384c45475fb.jpg
234659,1496845242.65,805.0,62.1742460377,POINT (-73.967892105 40.71226652),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_3b58f_59384c45f03a8.jpg
234859,1496845244.67,806.0,94.3020898411,POINT (-73.967928915 40.712360595),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_6a28b_59384c4f67cc2.jpg
235062,1496845246.66,807.0,54.581232415,POINT (-73.96787096 40.712444465),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_60ebe_59384c4aa3936.jpg
235276,1496845248.66,808.0,90.7218122669,POINT (-73.96777593499999 40.712507345),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_21d29_59384c4ca3835.jpg
235486,1496845250.66,809.0,74.7559198896,POINT (-73.967737145 40.712629545),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_9b9c0_59384c51d5c3c.jpg
235678,1496845252.66,810.0,63.2517856214,POINT (-73.967689135 40.712722875),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_918c4_59384c4e1e0ab.jpg
235874,1496845254.65,811.0,72.9705988414,POINT (-73.967637685 40.71281874),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_5fe54_59384c5359d87.jpg
236089,1496845256.65,812.0,84.9548462479,POINT (-73.96759238499999 40.71292200000001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_53ecf_59384c52134c1.jpg
236286,1496845258.65,813.0,60.3706153402,POINT (-73.96754261999999 40.713026265),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_29448_59384c56d335e.jpg
236493,1496845260.66,814.0,63.3278921598,POINT (-73.967512825 40.71312362499999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_86dce_59384c5564fb9.jpg
236697,1496845262.65,815.0,97.4951494795,POINT (-73.967481005 40.71322512),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_13f2f_59384c5aa9dc2.jpg
236898,1496845264.67,816.0,58.2196416525,POINT (-73.96744209000001 40.713303845),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_17f72_59384c573bd2b.jpg
237207,1496845267.67,817.0,119.031530948,POINT (-73.967342735 40.7134673),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_213a9_59384c5adb271.jpg
237410,1496845269.66,818.0,90.7137316253,POINT (-73.96729640000001 40.71356351999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d3614_59384c5bae8b4.jpg
237622,1496845271.68,819.0,60.0940775557,POINT (-73.96724226999999 40.71366229),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d583a_59384c5ccd17b.jpg
237816,1496845273.66,820.0,38.6546115888,POINT (-73.96717864 40.71375645000001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_e2b6f_59384c6194510.jpg
238022,1496845275.65,821.0,19.4380066284,POINT (-73.96715409500001 40.71382252),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_eb5ca_59384c64d0e7b.jpg
238230,1496845277.66,822.0,31.8319235164,POINT (-73.967140805 40.71385394),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_4d1eb_59384c60b780a.jpg
238527,1496845280.65,823.0,34.1334901279,POINT (-73.96713310000001 40.71390144),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_95e4d_59384c63ac43e.jpg
238844,1496845283.66,824.0,98.523616746,POINT (-73.96713606 40.7139969),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ba223_59384c65cd550.jpg
239157,1496845286.64,825.0,57.8238479722,POINT (-73.967131925 40.71411449),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_160f7_59384c66d4719.jpg
239448,1496845289.72,826.0,79.5958738972,POINT (-73.96713907500001 40.71424532),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_78e7c_59384c6bca1d2.jpg
239647,1496845291.65,827.0,93.6796332688,POINT (-73.96714397 40.71433279),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_1d93e_59384c6b17d5d.jpg
239952,1496845294.64,828.0,38.6695899599,POINT (-73.96709574 40.71447374),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_0e92e_59384c6b405db.jpg
240273,1496845297.66,829.0,46.8797444376,POINT (-73.966995645 40.714600085),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_4b996_59384c6d52ef1.jpg
240475,1496845299.71,830.0,64.4320249329,POINT (-73.96687156499999 40.71468280000001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_f6dc1_59384c6f8ed38.jpg
240666,1496845301.65,831.0,63.0811511265,POINT (-73.96678321 40.714777625),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_a3f5d_59384c732582c.jpg
240908,1496845303.66,832.0,71.961529797,POINT (-73.96675232000001 40.71486831),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d4e76_59384c74ef577.jpg
241176,1496845306.64,833.0,69.984247386,POINT (-73.966696755 40.71499840500001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_33dc1_59384c74f34b2.jpg
241379,1496845308.65,834.0,82.8994421919,POINT (-73.96665547000001 40.715092125),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d7745_59384c7386799.jpg
241588,1496845310.64,835.0,50.3230660206,POINT (-73.966611085 40.71518739),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_275b4_59384c79a7a71.jpg
241819,1496845312.65,836.0,101.257699548,POINT (-73.96657050499999 40.715280765),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_bb957_59384c7779375.jpg
241990,1496845314.67,837.0,91.7721153426,POINT (-73.96653205499999 40.71536909),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_e5132_59384c7b6ceae.jpg
242197,1496845316.67,838.0,41.5320600772,POINT (-73.966476855 40.71546801),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_1e7ea_59384c7cdb107.jpg
242403,1496845318.65,839.0,79.9565233029,POINT (-73.96643066999999 40.715566),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_b99a3_59384c84bfb80.jpg
242608,1496845320.68,840.0,52.3491133861,POINT (-73.96640587499999 40.71565562),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2d1c9_59384c843c945.jpg
242941,1496845323.66,841.0,80.0583575479,POINT (-73.96634657 40.71579568),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_8dc61_59384c84dd616.jpg
243114,1496845325.66,842.0,64.6724699169,POINT (-73.96629073000001 40.715900535),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_94caf_59384c85532d4.jpg
243318,1496845327.65,843.0,55.9112355066,POINT (-73.96624667499999 40.71599775),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_539b0_59384c8e49cd8.jpg
243519,1496845329.66,844.0,54.304638119,POINT (-73.96620562000001 40.716091195),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ad8d9_59384c8aa6f19.jpg
243721,1496845331.66,845.0,45.8457570928,POINT (-73.966161445 40.71621408),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_6db48_59384c8b2389b.jpg
243931,1496845333.64,846.0,90.4651981375,POINT (-73.96612174500001 40.71631594500001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2bdf3_59384c8b4e571.jpg
244139,1496845335.66,847.0,72.5013850745,POINT (-73.96605463 40.716395885),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_487e4_59384c8fb82a1.jpg
244335,1496845337.66,848.0,44.864643218,POINT (-73.96594432000001 40.716467565),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_cb4e5_59384c8f2006a.jpg
244539,1496845339.65,849.0,44.4058772683,POINT (-73.96585067000001 40.7165522),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ef8a4_59384c910c55a.jpg
244741,1496845341.66,850.0,36.9684043683,POINT (-73.96579061 40.71662409),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_82d91_59384c9806a26.jpg
245049,1496845344.68,851.0,43.3843153321,POINT (-73.96567859 40.71672040999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_a8126_59384c92c56a2.jpg
245295,1496845346.66,852.0,72.3591116432,POINT (-73.96560232499999 40.716796755),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_abd3c_59384c94ae7fd.jpg
245450,1496845348.65,853.0,59.8789448577,POINT (-73.96553946 40.716886895),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_38a09_59384c9656064.jpg
245665,1496845350.67,854.0,48.7958513174,POINT (-73.96545352 40.716963685),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_7e33c_59384c976d38b.jpg
245863,1496845352.65,855.0,62.7137993265,POINT (-73.965370855 40.717030205),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_0b8ad_59384c9b1dc66.jpg
246176,1496845355.67,856.0,47.2926259263,POINT (-73.96527652 40.717128885),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_f305c_59384c9f06cd2.jpg
246493,1496845358.66,857.0,37.3792697262,POINT (-73.96516056500001 40.71720241),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_8858f_59384c9f79b8e.jpg
246781,1496845361.65,858.0,35.2205037075,POINT (-73.96503756999999 40.71728193),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c8c29_59384c9f320d9.jpg
247088,1496845364.66,859.0,47.2918024999,POINT (-73.96493315000001 40.71736634),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_21173_59384ca3980a4.jpg
247393,1496845367.65,860.0,29.0992974402,POINT (-73.964846475 40.717455595),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2cccf_59384ca630d79.jpg
247700,1496845370.64,861.0,41.5269676993,POINT (-73.96475563 40.717541855),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_af6e3_59384ca7189e9.jpg
248008,1496845373.67,862.0,23.205985641,POINT (-73.964689835 40.71761779),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_1a3c1_59384ca74a50b.jpg
248207,1496845375.66,863.0,33.2955423298,POINT (-73.964630665 40.717663435),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_eebaf_59384cad841d0.jpg
248506,1496845378.65,864.0,35.3691994882,POINT (-73.96452077500001 40.71776366499999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_350b2_59384cabb4b74.jpg
248722,1496845380.66,865.0,51.8221986168,POINT (-73.96444285000001 40.717848525),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_0b2aa_59384caf8b8e3.jpg
248918,1496845382.68,866.0,83.5652046924,POINT (-73.96435599500001 40.71794538),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_213b1_59384caf5f970.jpg
249121,1496845384.66,867.0,123.227663831,POINT (-73.964272455 40.71800715000001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c6f0c_59384cb135479.jpg
249454,1496845387.66,868.0,85.9960153402,POINT (-73.96414842499999 40.71811195),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_466fe_59384cb470af7.jpg
249650,1496845389.66,869.0,53.8966487232,POINT (-73.964022605 40.71819207999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_4b4be_59384cb33f0a8.jpg
249837,1496845391.71,870.0,50.3475701035,POINT (-73.96392249499999 40.718265915),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_4201e_59384cb75f5fa.jpg
250037,1496845393.65,871.0,61.5059689154,POINT (-73.96384498500001 40.71835023),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_32f34_59384cb8a88c8.jpg
250238,1496845395.64,872.0,65.5391745824,POINT (-73.96373333 40.71843031),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_a5499_59384cb75c935.jpg
250455,1496845397.68,873.0,64.8949826383,POINT (-73.96363991999999 40.71849197),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_25246_59384cbad65f8.jpg
250657,1496845399.68,874.0,92.5343264229,POINT (-73.963568065 40.71855756),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2f65d_59384cc1262d1.jpg
250950,1496845402.66,875.0,57.5954210842,POINT (-73.963512925 40.71867383),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_a80b1_59384cbb9f4d4.jpg
251159,1496845404.68,876.0,58.8191574641,POINT (-73.963441405 40.71874821),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_78dfa_59384cc123003.jpg
251359,1496845406.66,877.0,93.8220115258,POINT (-73.96336891999999 40.71882573),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_281be_59384cbf5b934.jpg
251565,1496845408.65,878.0,45.753953736,POINT (-73.96329711 40.718911975),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_4e89d_59384cc04ae33.jpg
251769,1496845410.65,879.0,36.3595559315,POINT (-73.963218045 40.71899307),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2dbb4_59384cc1da30b.jpg
251970,1496845412.65,880.0,35.5665383069,POINT (-73.96318543999999 40.71906346999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_5027c_59384cc56c063.jpg
252280,1496845415.66,881.0,44.787881981,POINT (-73.96307432500001 40.71912531),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_c0554_59384ccc3e99c.jpg
252588,1496845418.67,882.0,34.3097165883,POINT (-73.96295864 40.71921898),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_b4a91_59384cccb0da5.jpg
252784,1496845420.66,883.0,21.9297814871,POINT (-73.96289275999999 40.719338825),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ec667_59384cc5dc2b9.jpg
253021,1496845422.65,884.0,19.3761906795,POINT (-73.962801095 40.71941984999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2db93_59384ccb1a4e1.jpg
253203,1496845424.66,885.0,29.5882811703,POINT (-73.962707975 40.71949633),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_30470_59384cc9b6c76.jpg
253416,1496845426.65,886.0,23.8431803863,POINT (-73.96263247 40.719570925),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_cf47c_59384cce05987.jpg
253604,1496845428.65,887.0,67.7787858413,POINT (-73.96255308500001 40.71964335000001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_26332_59384cd167193.jpg
253801,1496845430.66,888.0,127.184996051,POINT (-73.96246535500001 40.719707),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_3596f_59384cd367df4.jpg
254021,1496845432.66,889.0,54.719992782,POINT (-73.96240361 40.719785405),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_489ac_59384cd361038.jpg
254316,1496845435.69,890.0,27.0633162979,POINT (-73.96232566500001 40.719891785),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_dff13_59384cd1a980b.jpg
254637,1496845438.66,891.0,20.3553886386,POINT (-73.96220966999999 40.720001875),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_866fc_59384cd54a86c.jpg
254829,1496845440.69,892.0,28.7543398118,POINT (-73.962137545 40.72008928),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d25c7_59384cd6477b3.jpg
255030,1496845442.65,893.0,41.4152136212,POINT (-73.962056425 40.72016490999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_74ef5_59384cdc3e5a3.jpg
255247,1496845444.65,894.0,26.3990568282,POINT (-73.961974845 40.720219265),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_79b31_59384cd9c8d87.jpg
255545,1496845447.66,895.0,45.6260429231,POINT (-73.961844885 40.720317555),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_b5111_59384cda8593b.jpg
255843,1496845450.65,896.0,77.4608818305,POINT (-73.96175959 40.720411075),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_f153f_59384cdb3b1d2.jpg
256055,1496845452.65,897.0,46.736517324,POINT (-73.96164559499999 40.72048196),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_19358_59384cdff22b8.jpg
256247,1496845454.65,898.0,64.8207306768,POINT (-73.96157028499999 40.72053273),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_5ce04_59384cdf9a707.jpg
256564,1496845457.66,899.0,63.7356308999,POINT (-73.96143523500001 40.72061497500001),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_0d68a_59384cdf3801f.jpg
256905,1496845460.65,900.0,40.8741434753,POINT (-73.961295685 40.720719485),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_db407_59384ce1045c7.jpg
257166,1496845463.66,901.0,88.8080197677,POINT (-73.96120367 40.720813895),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_d389d_59384ce50d831.jpg
257364,1496845465.66,902.0,48.6225878793,POINT (-73.96116222000001 40.72088188),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_745e8_59384ce40ed14.jpg
257678,1496845468.67,903.0,29.9249419746,POINT (-73.96109786 40.720972075),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_4f437_59384ce5da301.jpg
257980,1496845471.66,904.0,25.5904499697,POINT (-73.96100759000001 40.72106874),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_ec488_59384ce6c4d86.jpg
258285,1496845474.65,905.0,17.2795967395,POINT (-73.960927235 40.721141925),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_3819c_59384ce8db5d5.jpg
258697,1496845478.64,906.0,21.0493821927,POINT (-73.96082973 40.72122178),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_5cd52_59384cee3aede.jpg
258997,1496845481.65,907.0,28.4876287554,POINT (-73.960774195 40.72124832),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_7a971_59384cec6a5d6.jpg
259304,1496845484.66,908.0,42.8251458384,POINT (-73.960709575 40.72129633999999),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_83f8e_59384cec01fa7.jpg
259516,1496845486.67,909.0,20.0100780634,POINT (-73.960671545 40.72133783),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_b72e2_59384ceeac266.jpg
259710,1496845488.66,910.0,36.4334954569,POINT (-73.96063015 40.721379965),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_2797b_59384cf16efbc.jpg
259915,1496845490.66,911.0,83.7974111792,POINT (-73.96059307499999 40.72141276),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_563ca_59384cfaf2245.jpg
260469,1496845493.65,912.0,38.8338903189,POINT (-73.96058944000001 40.721461915),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_678cb_59384cf58e3db.jpg
261046,1496845496.64,913.0,5.81131091432,POINT (-73.960640625 40.72149423),http://storage4.openstreetcam.org/files/photo/2017/6/7/proc/464547_3a571_59384cf3c1eb4.jpg
